carbonate_host,lithology_code,dist_faults,moho_depth,lab_depth,gravity,gravity_hgm,mag_rtp,mag_hgm,shape_index,label,x,y,row,col
0.0,4.0,500.0,45.99942,177.87653,105.948784,0.0020126142,191.8484,1.6557749e-06,0.32701027,0,252250.0,-1660250.0,1015,1156
0.0,4.0,44813.504,42.218502,185.05052,-72.02114,0.0116043985,122.383316,1.0920055e-06,0.53565174,0,118750.0,-1618750.0,932,889
0.0,5.0,7516.648,42.75491,180.72342,74.02022,0.01097581,150.45187,6.080866e-07,0.4923535,0,346750.0,-1543750.0,782,1345
0.0,5.0,65001.92,40.986027,188.48042,98.327286,0.0065319207,214.35481,8.441557e-06,0.56865627,0,523750.0,-2386250.0,2467,1699
0.0,5.0,3000.0,43.634285,191.91368,176.9436,0.016672293,126.3015,1.0304502e-05,-0.6199355,0,-252250.0,-2499750.0,2694,147
0.0,5.0,30016.662,37.557056,200.17986,-347.43158,0.007920466,167.98851,2.4569304e-06,-0.4171106,0,320750.0,-2658750.0,3012,1293
0.0,5.0,13901.438,35.71999,156.88269,-141.84535,0.0055160765,131.8571,2.179768e-06,0.18147181,0,-308750.0,-1624250.0,943,34
0.0,5.0,26462.236,41.8984,184.62932,-69.20985,0.005446388,141.64362,3.4744958e-06,0.033379823,0,59250.0,-1982250.0,1659,770
0.0,5.0,17492.855,39.72274,186.22179,-311.28705,0.017673342,125.017006,6.2878808e-06,-0.4485451,0,-114250.0,-2424250.0,2543,423
0.0,6.0,24698.178,41.08179,167.9657,-232.2869,0.002031041,157.70055,6.9238167e-06,0.12670125,0,-321250.0,-1753750.0,1202,9
0.0,5.0,3807.8865,39.692326,194.3368,177.75339,0.0015526137,120.54303,2.5631218e-06,0.6825505,0,240250.0,-1371250.0,437,1132
0.0,5.0,6082.7627,46.184322,204.12976,-799.7905,0.008038842,162.887,7.572297e-06,-0.9293547,0,30750.0,-2561750.0,2818,713
0.0,5.0,1414.2136,41.711525,172.12625,-52.59595,0.006850984,129.07457,9.520553e-06,0.71202445,0,589250.0,-2620250.0,2935,1830
0.0,5.0,8544.004,43.964165,193.61685,-97.471405,0.0044220076,164.7822,4.2201605e-06,0.17098027,0,189250.0,-2212750.0,2120,1030
0.0,5.0,67994.484,40.417904,171.76389,13.259454,0.005666015,157.26537,3.0664821e-06,0.3386603,0,-85750.0,-1950250.0,1595,480
1.0,1.0,3535.534,38.378357,174.1588,-139.50961,0.0014973662,169.78397,8.6567866e-07,-0.23852983,0,-154750.0,-1658250.0,1011,342
0.0,5.0,30265.492,44.844013,182.72858,-386.29813,0.0119199995,140.93332,4.865168e-06,-0.14627157,0,29750.0,-2178250.0,2051,711
0.0,5.0,32927.953,30.731491,161.94942,10.331942,0.007836502,128.3797,2.633298e-06,0.37445256,0,-226750.0,-1461250.0,617,198
0.0,5.0,14577.38,45.63105,206.2092,-393.41782,0.0042939475,119.56679,1.6460182e-06,-0.9438921,0,97750.0,-2695750.0,3086,847
0.0,5.0,15890.249,43.928993,202.68544,-380.26367,0.016158976,149.33673,5.3157446e-06,-0.9026725,0,-71750.0,-2651250.0,2997,508
0.0,5.0,32318.725,39.484997,168.71225,121.70524,0.016851155,150.1608,1.7967128e-07,0.6287145,0,535250.0,-1302250.0,299,1722
0.0,4.0,500.0,41.83492,190.88658,222.93741,0.024390098,142.88487,2.3503171e-06,0.7870569,0,92750.0,-1460750.0,616,837
1.0,1.0,0.0,45.860546,198.80537,-342.17087,0.010364773,183.58078,3.3868346e-06,-0.95355946,0,152250.0,-2797250.0,3289,956
0.0,5.0,147461.86,37.010193,170.51987,-100.71168,0.0068720523,130.6814,2.1494325e-06,-0.115044236,0,537750.0,-2809750.0,3314,1727
0.0,5.0,74183.89,34.559807,181.9857,-115.79516,0.0049803853,160.52664,1.2933789e-05,-0.11120652,0,421250.0,-2759250.0,3213,1494
0.0,5.0,142863.58,43.575455,174.59755,-52.316162,0.004353414,138.43579,6.0048856e-06,0.38300985,0,624250.0,-2156250.0,2007,1900
0.0,5.0,1581.1388,37.506966,191.40996,364.91437,0.006830564,141.95668,3.1649972e-06,0.87446,0,100750.0,-1201750.0,98,853
0.0,5.0,4609.7725,44.796925,197.22888,152.82703,0.0024499563,137.70229,3.4108245e-06,0.35398984,0,304750.0,-2276250.0,2247,1261
1.0,1.0,23478.713,45.295685,202.04141,-633.3598,0.0074048243,160.0953,3.2561727e-06,-0.7210711,0,-199750.0,-2623250.0,2941,252
0.0,5.0,43571.78,43.85235,193.37828,-128.11806,0.008299019,116.22108,1.6180043e-06,0.018836776,0,156250.0,-2153250.0,2001,964
0.0,5.0,12776.933,38.82737,165.25565,-111.943115,0.0043778117,134.42157,3.7492239e-06,-0.24491136,0,-229250.0,-1678750.0,1052,193
0.0,5.0,25401.771,47.44449,162.59018,186.7818,0.0044111945,154.40431,1.4370895e-06,0.5475408,0,448250.0,-1650250.0,995,1548
0.0,5.0,46048.887,51.065384,176.47905,16.826498,0.004823044,187.55563,2.584581e-06,0.34495732,0,296750.0,-1808750.0,1312,1245
0.0,5.0,9219.545,39.371834,179.12029,155.21405,0.0049749445,149.67479,1.1999735e-05,0.72622406,0,-297750.0,-2137750.0,1970,56
1.0,1.0,0.0,43.38968,209.3686,-580.5283,0.013128323,158.88893,6.255043e-06,-0.608074,0,242250.0,-2588250.0,2871,1136
0.0,5.0,50914.145,44.386074,183.30641,-224.57204,0.007326363,116.932045,2.6593756e-07,-0.16198133,0,2250.0,-2149750.0,1994,656
0.0,5.0,66753.27,42.321404,173.44026,33.755844,0.0042410926,132.83174,2.8738655e-06,0.25430632,0,485250.0,-2221250.0,2137,1622
0.0,5.0,1414.2136,45.70155,181.82666,-313.62973,0.027048385,181.9977,9.801025e-06,-0.06776559,0,26250.0,-2216250.0,2127,704
0.0,4.0,1581.1388,40.148727,188.02963,95.73654,0.0018782574,142.31474,1.2113974e-06,0.6195343,0,317750.0,-1404750.0,504,1287
0.0,5.0,52595.152,41.872684,184.787,-11.019463,0.012565787,176.10146,6.843903e-06,-0.009907748,0,43750.0,-2003750.0,1702,739
0.0,5.0,10500.0,43.955345,211.00188,-578.7785,0.0031927815,145.3905,4.277294e-06,-0.8405317,0,163250.0,-2618750.0,2932,978
0.0,5.0,17007.352,30.912796,194.96535,-23.427586,0.0021350284,169.79695,5.81467e-06,-0.38190034,0,326750.0,-2729750.0,3154,1305
0.0,5.0,29090.377,44.868385,181.05013,-368.9402,0.013505299,153.29362,1.867105e-06,-0.11788204,0,-20750.0,-2160250.0,2015,610
0.0,5.0,64778.47,41.718315,172.81178,69.67884,0.008368524,191.68385,4.4826998e-06,0.2595903,0,16750.0,-1846250.0,1387,685
1.0,4.0,2121.3203,36.820534,176.72185,-74.72657,0.001350388,141.69153,1.944637e-06,0.23380598,0,-168250.0,-1569750.0,834,315
0.0,5.0,31780.498,44.470264,188.10913,-332.11087,0.010499867,190.62268,1.3609729e-06,-0.04149567,0,112250.0,-2196750.0,2088,876
0.0,5.0,5315.0728,37.718163,192.74814,376.53702,0.0058367494,132.88483,5.20992e-06,0.8737914,0,90750.0,-1236750.0,168,833
0.0,5.0,24083.19,41.282974,188.04028,85.54251,0.014560265,137.77061,1.3660369e-05,0.42363122,0,450250.0,-2328750.0,2352,1552
0.0,5.0,4031.129,40.841938,188.20584,59.764984,0.011801139,134.59065,2.5296538e-06,0.2856848,0,607750.0,-2016750.0,1728,1867
0.0,5.0,26575.365,42.309666,187.00275,-16.560747,0.0057449676,120.29178,5.6942417e-06,0.34643173,0,415750.0,-2280250.0,2255,1483
0.0,5.0,1581.1388,47.12869,179.83316,137.32556,0.0037982701,143.77975,3.207428e-06,0.004695708,0,-4750.0,-2260250.0,2215,642
0.0,5.0,15337.861,41.052265,198.17482,-136.49849,0.007671784,143.76407,1.7938025e-06,0.30017406,0,569250.0,-1900250.0,1495,1790
0.0,5.0,64884.51,42.158306,174.21991,65.19631,0.0016503541,159.4567,3.7277105e-06,0.16216548,0,531750.0,-2123250.0,1941,1715
0.0,5.0,8500.0,36.96473,188.72981,138.18752,0.0065300823,148.59422,4.090439e-06,0.82193595,0,-9750.0,-1295750.0,286,632
0.0,5.0,156028.84,37.937603,168.26746,-153.49724,0.0028349112,129.8341,1.1496879e-06,-0.09165456,0,576750.0,-2796750.0,3288,1805
0.0,5.0,11768.603,41.0421,185.05803,-47.70655,0.008761316,98.17889,3.1456443e-06,0.56051564,0,-307750.0,-2027750.0,1750,36
0.0,6.0,14983.324,41.576115,184.5482,-85.16512,0.0048714085,147.4879,4.301962e-07,0.028234173,0,-73250.0,-1628750.0,952,505
0.0,5.0,0.0,39.017197,189.85426,331.75247,0.0049319095,123.547104,1.171108e-06,0.8265288,0,5750.0,-1348250.0,391,663
0.0,5.0,707.1068,34.622486,188.66644,387.48352,0.0022524432,129.16571,5.869433e-07,0.7545501,0,-80250.0,-1341250.0,377,491
0.0,5.0,6184.658,44.092724,191.71236,-504.61197,0.0067822444,93.999725,8.338766e-07,-0.088032864,0,71750.0,-2404250.0,2503,795
0.0,5.0,8746.428,44.450897,196.43568,-489.53952,0.029621392,125.292435,4.6793944e-06,-0.8834929,0,15250.0,-2764750.0,3224,682
0.0,5.0,10307.764,42.28087,197.3338,-154.75993,0.0042696297,128.02348,9.959333e-07,0.21517958,0,525750.0,-2012250.0,1719,1703
0.0,5.0,12257.65,43.477554,197.17365,66.79349,0.010340448,208.27054,1.0170956e-05,0.28080794,0,316750.0,-2180750.0,2056,1285
0.0,5.0,21708.293,46.77428,195.76442,453.49728,0.0035562436,75.56582,1.3667332e-05,0.41435367,0,392750.0,-2488750.0,2672,1437
0.0,4.0,76591.445,44.091427,186.91782,-145.35114,0.0036106317,143.69783,2.5084048e-06,0.7644634,0,44750.0,-1607750.0,910,741
0.0,5.0,15074.813,40.776524,168.31961,203.0109,0.010795135,220.55202,9.386844e-06,0.3476495,0,-209750.0,-1851250.0,1397,232
0.0,4.0,3535.534,40.4807,190.24644,257.68945,0.01946518,129.65166,1.2304874e-06,0.82957125,0,26750.0,-1378750.0,452,705
0.0,5.0,7778.175,43.696762,221.54442,67.97469,0.011131562,153.59508,9.262642e-06,0.32137161,0,273250.0,-2010750.0,1716,1198
1.0,1.0,65486.64,44.573463,205.6692,-41.98171,0.0056443233,158.06955,1.7734476e-06,0.19222651,0,435250.0,-2026750.0,1748,1522
0.0,5.0,52509.523,35.814667,193.31364,-47.48549,0.0052399766,201.60089,3.3010429e-06,-0.25986972,0,351250.0,-2684750.0,3064,1354
0.0,6.0,9178.78,42.003403,180.86227,-102.495964,0.0019839855,116.49329,1.3884944e-06,-0.30114505,0,-54250.0,-1688250.0,1071,543
0.0,5.0,2121.3203,38.490707,194.01228,505.49072,0.011951393,105.9478,9.898614e-07,0.8586159,0,107250.0,-1281750.0,258,866
0.0,5.0,707.1068,47.043194,201.94536,-4.8876286,0.013380671,73.363976,8.353389e-06,-0.49838912,0,-236750.0,-2748750.0,3192,178
1.0,5.0,25109.76,46.585648,199.84886,-472.26642,0.011295257,179.11053,2.595915e-06,-0.97946036,0,95250.0,-2752250.0,3199,842
0.0,5.0,21023.797,45.488625,185.53278,240.26083,0.003986157,107.60639,9.352169e-07,0.029246973,0,76250.0,-2261250.0,2217,804
0.0,5.0,12854.96,41.768852,182.51183,21.838924,0.0075390334,132.35606,1.2191873e-05,0.82182986,0,547750.0,-2541750.0,2778,1747
0.0,5.0,21691.012,36.459797,188.26888,165.80284,0.008265105,159.4355,3.3232318e-06,0.80928504,0,-26250.0,-1295750.0,286,599
0.0,5.0,16977.928,39.979256,191.3791,131.38191,0.0036167186,114.37916,3.870027e-07,0.6326733,0,276750.0,-1406250.0,507,1205
0.0,5.0,2500.0,36.920948,179.37706,-58.56928,0.0062304456,128.20334,3.9168012e-06,0.3053849,0,-159250.0,-1549250.0,793,333
0.0,4.0,4242.6406,42.136642,167.55804,-129.33649,0.007012053,167.27267,4.796705e-06,-0.01857773,0,-261750.0,-1799750.0,1294,128
0.0,5.0,31815.877,44.82577,196.60878,70.01206,0.005610583,189.35107,3.3668741e-06,0.37666824,0,333250.0,-2342250.0,2379,1318
0.0,5.0,8631.338,40.85585,200.56728,-234.9407,0.011790692,131.84341,4.636867e-06,-0.8070121,0,199250.0,-2773250.0,3241,1050
0.0,5.0,10440.307,42.405476,189.31154,78.57947,0.015760034,129.39215,5.655814e-07,0.77836376,0,85750.0,-1520250.0,735,823
0.0,4.0,5024.938,41.0287,167.73479,-13.865503,0.0069462555,162.64378,3.9114193e-06,-0.2752716,0,-196250.0,-1763750.0,1222,259
0.0,5.0,4031.129,44.668236,198.33134,210.69464,0.041189134,121.25518,6.5999648e-06,-0.6269838,0,43250.0,-2506750.0,2708,738
0.0,5.0,71975.69,41.821323,172.91286,81.1366,0.0035395948,200.53946,3.743421e-06,0.2495007,0,28250.0,-1843250.0,1381,708
0.0,5.0,51538.82,41.565834,177.35806,37.82315,0.0031873193,166.51323,4.5514043e-06,0.13618547,0,21750.0,-1937750.0,1570,695
0.0,5.0,56579.59,43.410515,192.81529,-92.14168,0.0017213621,131.2735,4.420745e-06,-0.042185552,0,136250.0,-2127750.0,1950,924
0.0,7.0,500.0,48.608273,203.68552,-196.34552,0.0053430214,133.93652,1.15056155e-05,-0.044312973,0,282250.0,-2527750.0,2750,1216
0.0,5.0,5099.0195,41.4109,174.51147,63.791927,0.008249853,109.941864,4.75298e-06,0.5147551,0,-193250.0,-2195250.0,2085,265
0.0,5.0,112134.96,40.91886,175.95236,-80.664276,0.008105796,163.62006,4.1792046e-06,0.17234428,0,-45250.0,-1976750.0,1648,561
0.0,5.0,13601.471,49.41475,188.56271,174.90599,0.004391004,173.9358,1.0437376e-06,0.49761727,0,349250.0,-1824750.0,1344,1350
0.0,5.0,16807.736,40.52598,179.96146,18.53673,0.016111813,253.42052,6.9485363e-06,0.4718095,0,-285250.0,-1959250.0,1613,81
0.0,5.0,21840.33,41.454136,171.83272,86.37939,0.002251799,160.20102,4.799781e-06,0.28275707,0,-28250.0,-1824750.0,1344,595
0.0,5.0,41436.7,42.042152,186.71646,-106.57874,0.0057065906,186.23483,7.0966535e-06,0.020354306,0,83750.0,-1996750.0,1688,819
0.0,5.0,28004.465,38.680336,195.67024,241.53284,0.005641713,142.30753,1.7706134e-06,0.7971446,0,191750.0,-1251750.0,198,1035
0.0,5.0,119383.836,42.292812,170.77785,-32.07827,0.0032587836,158.18095,4.715865e-06,0.25070632,0,537250.0,-2188750.0,2072,1726
0.0,5.0,11280.515,30.809315,171.91496,377.77872,0.0016725109,120.501564,6.663967e-07,0.5115,0,-190250.0,-1396250.0,487,271
0.0,5.0,6500.0,41.504246,187.27126,-29.843103,0.002267148,127.57818,1.687706e-06,0.47231,1,-77250.0,-1565750.0,826,497
0.0,5.0,4949.7476,40.223354,192.79865,306.31723,0.0012253432,138.09496,1.8072914e-06,0.69978565,0,183250.0,-1441750.0,578,1018
0.0,5.0,18006.943,42.34171,176.1489,143.60968,0.002711836,146.91336,2.32986e-06,0.5277639,0,379750.0,-1516750.0,728,1411
0.0,6.0,10111.874,40.12992,169.02606,208.57654,0.006783051,171.09474,5.2215505e-06,0.5065799,0,-149250.0,-1903250.0,1501,353
0.0,5.0,17240.94,32.92589,154.88626,552.4847,0.0040597925,110.30081,2.073523e-06,0.59550536,0,-188250.0,-1220250.0,135,275
0.0,6.0,37901.188,40.905933,169.99747,-21.151922,0.005047834,107.11463,3.1153754e-06,0.3273394,0,-90750.0,-1835250.0,1365,470
0.0,5.0,4000.0,30.575146,156.22139,-202.80524,0.017747298,151.8155,8.4935755e-07,0.3357189,0,-253750.0,-1496750.0,688,144
1.0,1.0,13238.202,44.17414,196.52861,-496.11127,0.008212351,250.43463,1.0136788e-05,-0.8965047,0,102250.0,-2812250.0,3319,856
0.0,5.0,5700.877,40.510937,174.26411,-35.741413,0.0054930127,108.87974,1.8293297e-06,-0.41866532,0,-114250.0,-1712750.0,1120,423
0.0,4.0,72680.81,46.975883,175.71498,-167.51775,0.012122302,169.68213,1.9767062e-06,0.05288147,0,208750.0,-1859750.0,1414,1069
0.0,5.0,7106.335,42.2054,191.40884,24.703936,0.0064658145,208.39375,3.7287207e-06,0.3793194,0,401250.0,-2310250.0,2315,1454
0.0,4.0,7905.6943,41.68338,210.36603,16.089891,0.0051523778,127.0488,1.6271738e-06,0.30242613,0,531750.0,-1911750.0,1518,1715
0.0,5.0,97155.805,40.72664,174.90869,-39.13576,0.008885813,144.46776,2.166714e-06,0.21583414,0,-61250.0,-1980750.0,1656,529
0.0,4.0,19981.24,44.51282,199.33864,-779.52405,0.00075796404,172.33449,4.4135386e-06,-0.80316454,0,-162250.0,-2592750.0,2880,327
0.0,5.0,3201.562,28.927876,193.80376,-70.39082,0.0033661635,145.60942,6.8472086e-06,-0.40541178,0,315250.0,-2774750.0,3244,1282
0.0,5.0,1000.0,48.21236,199.51271,105.78708,0.023026556,57.2024,5.050433e-06,-0.15427217,0,189250.0,-2496250.0,2687,1030
0.0,5.0,16867.127,45.515553,196.15956,-638.5399,0.016700564,113.03989,1.059937e-06,-0.8694205,0,-41750.0,-2754250.0,3203,568
0.0,5.0,18200.275,39.59829,171.31612,79.95149,0.0026421268,114.780304,7.8964395e-06,0.5944836,0,-176250.0,-1951250.0,1597,299
0.0,5.0,2915.4758,47.037495,202.77946,213.8527,0.027752176,57.197193,5.6601984e-06,-0.21866792,0,-249750.0,-2762750.0,3220,152
0.0,5.0,7648.5293,40.004913,173.94084,-163.64688,0.015787184,201.72325,2.5180898e-06,0.6994707,0,-256250.0,-2208750.0,2112,139
0.0,5.0,34763.49,42.21003,183.14539,-1.4474494,0.0073805824,113.37202,2.9049259e-06,0.40606055,0,140750.0,-1639250.0,973,933
0.0,5.0,10511.898,52.139393,172.56862,-13.165351,0.003598616,156.8842,9.3371426e-07,0.4219727,0,347250.0,-1722250.0,1139,1346
0.0,5.0,2692.5825,39.938046,188.9298,199.5192,0.0013502549,153.65785,1.7112801e-06,0.6043874,0,194250.0,-1519750.0,734,1040
0.0,5.0,20500.0,44.599865,199.81334,-665.8558,0.00220338,178.5944,4.7915687e-06,-0.6386071,0,-243250.0,-2580750.0,2856,165
0.0,5.0,1500.0,50.54436,173.53693,284.37927,0.00803295,197.94884,7.439451e-06,0.11925844,0,-97750.0,-2252250.0,2199,456
0.0,5.0,5000.0,47.41921,180.59897,-112.561745,0.009685975,109.55341,2.2123854e-06,-0.053938143,0,-46750.0,-2330750.0,2356,558
0.0,5.0,12539.937,40.07956,173.65785,-58.299953,0.036675774,236.07478,8.825184e-06,0.6904429,0,-253250.0,-2213750.0,2122,145
0.0,5.0,55563.027,40.28709,162.39415,53.34048,0.010282491,137.36903,1.0416849e-06,0.64384824,0,484250.0,-1404250.0,503,1620
0.0,5.0,26215.453,39.83697,186.92291,125.85241,0.0018591506,139.1641,1.3970385e-06,0.6458722,0,324750.0,-1363250.0,421,1301
0.0,5.0,1581.1388,42.0118,194.60849,-201.01102,0.02388428,250.13243,2.2866575e-06,-0.6961624,0,-41250.0,-2499250.0,2693,569
0.0,5.0,50509.9,39.146168,190.17462,120.36151,0.0014705389,136.64789,1.0345751e-06,0.6958392,0,268250.0,-1276250.0,247,1188
0.0,5.0,59518.906,37.354774,174.44838,-8.8193445,0.0057785227,119.39959,3.7393015e-06,0.055457603,0,478750.0,-2733250.0,3161,1609
0.0,5.0,35514.082,41.61829,186.47574,42.892353,0.006349467,128.25708,1.1593095e-05,0.6834102,0,581250.0,-2403250.0,2501,1814
0.0,4.0,7615.773,47.873867,210.54099,-483.61804,0.0041677356,136.35495,3.456712e-06,-0.8910144,0,128250.0,-2629750.0,2954,908
0.0,4.0,13928.389,34.863842,197.41284,-66.17637,0.012857033,135.14006,2.915197e-06,-0.6296303,0,247250.0,-2787250.0,3269,1146
0.0,5.0,43061.004,45.268684,176.2938,-53.07257,0.0001841686,126.29921,4.649127e-06,0.13371292,0,187750.0,-1695250.0,1085,1027
0.0,5.0,12349.089,46.1149,202.63197,-394.71744,0.025127012,185.04782,1.9838355e-06,-0.7667207,0,-183750.0,-2658250.0,3011,284
0.0,5.0,28257.742,39.871902,165.28285,-24.11053,0.0026258312,136.94359,6.046009e-07,0.6477136,0,476250.0,-1352250.0,399,1604
0.0,5.0,2828.4272,41.28492,187.00528,-73.6967,0.001867032,141.1915,1.3664519e-06,0.3387016,0,538750.0,-1831750.0,1358,1729
1.0,1.0,12020.815,41.655563,172.75597,17.530962,0.0046059876,161.17546,7.271847e-06,0.19634642,0,-27750.0,-1791250.0,1277,596
0.0,5.0,11500.0,49.476048,173.02101,-103.26,0.0129143745,129.24902,3.175853e-06,0.08787153,0,-150250.0,-2314750.0,2324,351
0.0,5.0,85564.305,34.22958,179.22661,259.30154,0.0018124917,110.01563,7.8656007e-07,0.75191104,0,-75250.0,-1229750.0,154,501
0.0,5.0,11884.864,46.0898,192.29726,25.80725,0.008560834,167.96399,6.8651725e-06,0.18432938,0,371750.0,-2136750.0,1968,1395
1.0,1.0,85036.76,45.526062,212.64716,-120.71812,0.0026444807,151.35886,4.7196672e-06,0.22755873,0,398250.0,-2024750.0,1744,1448
0.0,4.0,48192.324,36.313793,187.88211,395.1451,0.010572759,241.33945,5.1852644e-06,0.8312597,0,32750.0,-1190750.0,76,717
1.0,1.0,500.0,44.438545,197.27504,-100.22369,0.016629266,135.9859,4.9483415e-06,0.41166764,0,382750.0,-2445250.0,2585,1417
0.0,5.0,11629.703,47.604984,196.65718,-425.1884,0.013388614,198.30229,5.595903e-06,-0.88380164,0,-89750.0,-2745750.0,3186,472
0.0,5.0,7433.034,43.77483,208.69939,-323.05313,0.002803676,198.52605,4.7667277e-06,-0.8791818,0,146250.0,-2678250.0,3051,944
1.0,1.0,52153.62,41.02232,170.66553,70.18483,0.0059210476,148.91705,8.986839e-07,0.30795178,0,-55750.0,-1864750.0,1424,540
0.0,5.0,500.0,38.25808,195.22519,418.52765,0.003935085,130.32268,6.526003e-07,0.85968584,0,133750.0,-1246250.0,187,919
0.0,5.0,11629.703,47.802475,192.3144,12.389538,0.006812925,136.00726,6.1238306e-06,0.208711,0,173250.0,-2341250.0,2377,998
0.0,5.0,22852.79,43.1289,195.83788,-653.1791,0.009950959,144.98587,3.2653747e-06,-0.8874664,0,-130750.0,-2547750.0,2790,390
0.0,5.0,0.0,49.465115,179.19095,-253.10112,0.021516038,120.807495,1.7210449e-06,-0.07760794,0,-75750.0,-2337750.0,2370,500
0.0,5.0,30220.027,41.25013,180.60881,149.65945,0.00812901,74.51391,1.6005678e-06,0.50467247,0,475750.0,-2618250.0,2931,1603
0.0,5.0,4123.1055,36.251316,158.08998,-42.91294,0.011426687,126.345604,1.1240422e-06,0.14124662,0,-298750.0,-1628750.0,952,54
0.0,5.0,22500.0,42.44258,202.3087,-240.51544,0.0053589093,219.42561,2.5232562e-06,-0.91932005,0,-47250.0,-2669750.0,3034,557
0.0,5.0,23537.205,42.247814,182.47208,13.698597,0.0049193297,112.53563,3.5963328e-06,0.3758804,0,151250.0,-1643750.0,982,954
0.0,5.0,1118.0339,47.932762,195.54758,41.68423,0.005102237,237.3655,1.1750739e-05,0.31527713,0,253750.0,-2382750.0,2460,1159
0.0,5.0,3162.2776,41.316456,184.82014,-614.25195,0.011070942,116.20902,4.2256147e-06,-0.43102247,0,-129750.0,-2416250.0,2527,392
0.0,5.0,43165.38,45.09101,204.12079,-331.01804,0.009598231,202.66527,1.325542e-06,-0.5229932,0,-300250.0,-2618750.0,2932,51
0.0,5.0,14008.926,41.92591,182.74586,98.9769,0.011236073,130.717,3.832986e-06,0.40290934,0,166250.0,-1633250.0,961,984
1.0,1.0,6500.0,39.845345,170.59033,-113.48332,0.003305599,142.16275,4.3623836e-06,-0.47127378,1,-163750.0,-1714250.0,1123,324
0.0,5.0,6500.0,45.96654,201.03528,-24.709564,0.011608507,249.47794,9.511338e-06,-0.102685966,0,326750.0,-2577750.0,2850,1305
0.0,5.0,30805.844,43.406403,196.5721,13.082446,0.013900561,236.68922,7.650968e-06,0.38339156,0,346250.0,-2354250.0,2403,1344
0.0,5.0,21783.021,43.78523,222.67247,-5.6640067,0.011377609,104.77208,4.277826e-06,0.37755513,0,436250.0,-1927250.0,1549,1524
0.0,4.0,3201.562,40.93494,166.16272,26.234627,0.009607545,144.886,4.6813693e-06,-0.35801998,0,-221250.0,-1742250.0,1179,209
0.0,5.0,39560.082,39.94943,172.47075,92.97964,0.0031683457,151.21268,2.0686186e-06,0.44987845,0,-120250.0,-1975250.0,1645,411
0.0,6.0,2549.5098,40.352764,181.88046,141.93463,0.009499086,129.14735,1.7927265e-06,0.34529215,0,633250.0,-1914750.0,1524,1918
0.0,5.0,18601.076,32.05798,165.5274,149.58571,0.014411068,121.54633,2.0895197e-06,0.35577744,0,-217750.0,-1485250.0,665,216
0.0,4.0,500.0,43.196846,193.1321,126.04397,0.00080302276,148.44656,2.682577e-06,0.4590373,0,455750.0,-1821250.0,1337,1563
0.0,5.0,33737.96,45.961372,199.95332,-230.86928,0.00495439,145.29565,4.2429465e-06,-0.9127812,0,-91250.0,-2681250.0,3057,469
0.0,5.0,7615.773,34.418846,182.2883,-5.81495,0.004234965,127.7511,3.310877e-07,0.5266782,0,-152250.0,-1439750.0,574,347
0.0,5.0,63547.227,45.521336,210.80861,-93.52852,0.0041860626,108.39083,2.0638272e-06,0.24562316,0,319750.0,-2073750.0,1842,1291
0.0,5.0,1414.2136,42.249355,185.9467,-259.6452,0.004146112,84.96614,2.970089e-06,-0.5976471,0,-181250.0,-2438750.0,2572,289
0.0,5.0,90512.43,34.24097,177.60568,468.1184,0.0033018468,119.571846,1.5005133e-06,0.73934,0,-68750.0,-1188250.0,71,514
0.0,5.0,79202.27,43.08526,173.20158,72.16958,0.009042572,164.91176,6.506886e-06,0.06757186,0,124250.0,-1863750.0,1422,900
0.0,5.0,0.0,48.314823,197.36768,-219.56236,0.021912418,186.79414,2.477788e-06,-0.9222602,0,-112250.0,-2737750.0,3170,427
0.0,5.0,26800.188,42.78087,218.5852,-7.9698324,0.017442318,113.11859,3.483492e-06,0.3549254,0,472250.0,-1907750.0,1510,1596
1.0,1.0,8544.004,40.035976,192.48485,18.229939,0.013192155,151.48401,1.8691865e-07,0.6506517,0,225250.0,-1442750.0,580,1102
0.0,5.0,20099.752,43.701786,191.80005,-68.05475,0.020238038,98.1602,8.886549e-06,-0.4110085,0,-299250.0,-2478250.0,2651,53
0.0,5.0,7433.034,39.33457,163.45049,-134.07622,0.005917223,126.038155,5.5546884e-06,-0.22722644,0,-252750.0,-1690750.0,1076,146
0.0,5.0,6519.2026,42.470013,195.56721,6.325266,0.0046915896,209.823,2.888663e-06,0.39344117,0,372750.0,-2345750.0,2386,1397
0.0,5.0,1000.0,40.500454,173.66951,-70.87295,0.0067088716,114.485016,3.037673e-06,-0.4160939,0,-117250.0,-1718250.0,1131,417
0.0,5.0,86985.63,41.79059,173.34584,68.03599,0.0027469099,202.5318,3.7511245e-06,0.23321372,0,31250.0,-1863250.0,1421,714
0.0,4.0,7615.773,41.45278,185.10419,-108.64533,0.0018722848,147.10301,2.88296e-06,0.14269987,0,-78250.0,-1614750.0,924,495
0.0,5.0,2500.0,42.274204,184.22821,-35.117424,0.0032516562,47.83221,1.490513e-05,0.69537383,0,501750.0,-2556250.0,2807,1655
0.0,6.0,12419.742,42.09865,197.51271,74.68109,0.014067908,143.1114,3.557197e-06,0.32192647,0,264750.0,-2238250.0,2171,1181
0.0,4.0,9924.717,42.957794,197.09589,9.232711,0.0059344415,198.22278,8.630098e-06,0.38884196,0,353750.0,-2392250.0,2479,1359
